sub,ses,run,trial_id,onset,nsd_id,split,category_id
subj05,10,8,7214,124.0,33947,test,3
subj05,10,8,7216,132.0,27708,test,37
subj05,10,8,7221,156.0,33947,test,3
subj05,10,8,7225,172.0,23566,test,17
subj05,10,8,7232,204.0,43316,test,5
subj05,10,8,7238,228.0,67113,shared1000,5
subj05,10,8,7246,264.0,66687,test,36
subj05,10,8,7248,272.0,65108,test,22
subj05,10,9,7250,12.0,27708,test,37
subj05,10,9,7256,36.0,55844,test,4
subj05,10,9,7265,76.0,66585,test,36
subj05,10,9,7274,116.0,61020,test,31
subj05,10,9,7278,136.0,55374,test,4
subj05,10,9,7285,164.0,42351,test,3
subj05,10,9,7291,192.0,40643,test,18
subj05,10,9,7295,208.0,21284,test,55
subj05,10,9,7301,236.0,52506,test,23
subj05,10,9,7303,244.0,16568,test,6
subj05,10,9,7307,260.0,39850,test,4
subj05,10,9,7309,268.0,69700,test,6
subj05,10,10,7315,20.0,17359,test,17
subj05,10,10,7321,44.0,3985,test,74
subj05,10,10,7328,76.0,48131,test,53
subj05,10,10,7333,100.0,39957,test,31
subj05,10,10,7336,112.0,62531,test,19
subj05,10,10,7338,120.0,5592,test,17
subj05,10,10,7343,140.0,50183,test,20
subj05,10,10,7351,176.0,38147,test,55
subj05,10,10,7353,188.0,25903,test,36
subj05,10,10,7358,208.0,7313,test,19
subj05,10,10,7360,216.0,62618,test,6
subj05,10,10,7363,228.0,65370,test,74
subj05,10,10,7369,256.0,38003,test,38
subj05,10,10,7372,268.0,71563,test,61
subj05,10,10,7374,276.0,44932,test,23
subj05,10,11,7377,20.0,66147,test,11
subj05,10,11,7379,28.0,44372,test,18
subj05,10,11,7381,36.0,61291,test,53
subj05,10,11,7385,56.0,12554,test,20
subj05,10,11,7388,68.0,52297,test,36
subj05,10,11,7391,80.0,16004,test,6
subj05,10,11,7397,108.0,57954,test,19
subj05,10,11,7401,124.0,59419,shared1000,38
subj05,10,11,7403,132.0,45445,test,18
subj05,10,11,7405,144.0,3971,test,30
subj05,10,11,7407,152.0,8098,test,3
subj05,10,11,7409,160.0,30271,test,20
subj05,10,11,7416,188.0,43682,test,4
subj05,10,11,7418,200.0,43650,test,18
subj05,10,11,7427,240.0,36552,test,30
subj05,10,11,7430,252.0,11362,test,36
subj05,10,11,7432,260.0,20912,test,5
subj05,10,11,7437,280.0,32012,test,18
subj05,10,12,7440,20.0,63860,test,19
subj05,10,12,7446,44.0,49957,shared1000,38
subj05,10,12,7448,52.0,34365,test,30
subj05,10,12,7453,76.0,42388,test,6
subj05,10,12,7459,104.0,51480,test,38
subj05,10,12,7462,116.0,40929,test,38
subj05,10,12,7464,124.0,67113,shared1000,5
subj05,10,12,7466,132.0,27673,test,20
subj05,10,12,7471,156.0,66687,test,36
subj05,10,12,7474,168.0,10980,test,5
subj05,10,12,7476,176.0,62802,test,53
subj05,10,12,7480,196.0,50183,test,20
subj05,10,12,7482,204.0,20989,test,74
subj05,10,12,7486,220.0,68197,test,5
subj05,10,12,7488,232.0,4588,test,20
subj05,10,12,7490,240.0,19319,test,19
subj05,10,12,7493,252.0,71948,test,19
subj05,10,12,7495,260.0,14477,test,25
subj05,11,1,7500,12.0,62213,test,5
subj05,11,1,7505,32.0,71601,test,36
subj05,11,1,7514,72.0,59377,test,11
subj05,11,1,7516,80.0,71164,test,6
subj05,11,1,7518,92.0,20912,test,5
subj05,11,1,7520,100.0,859,test,20
subj05,11,1,7523,112.0,71458,test,22
subj05,11,1,7525,120.0,62898,test,5
subj05,11,1,7529,140.0,60854,test,59
subj05,11,1,7533,156.0,44654,test,20
subj05,11,1,7540,184.0,63481,test,55
subj05,11,1,7543,200.0,40929,test,38
subj05,11,1,7548,220.0,1674,test,36
subj05,11,1,7552,240.0,5081,test,18
subj05,11,1,7555,252.0,20465,test,33
subj05,11,1,7560,272.0,5303,test,37
subj05,11,2,7567,28.0,43650,test,18
subj05,11,2,7569,36.0,47520,test,18
subj05,11,2,7576,68.0,9627,test,3
subj05,11,2,7581,88.0,12282,test,6
subj05,11,2,7583,100.0,50525,test,5
subj05,11,2,7585,108.0,63409,test,18
subj05,11,2,7592,140.0,59652,test,55
subj05,11,2,7596,156.0,69700,test,6
subj05,11,2,7599,168.0,56569,test,38
subj05,11,2,7601,176.0,46045,test,4
subj05,11,2,7603,188.0,1314,test,4
subj05,11,2,7608,208.0,70521,test,11
subj05,11,2,7611,220.0,27673,test,20
subj05,11,2,7616,244.0,56569,test,38
subj05,11,2,7621,264.0,65309,test,18
subj05,11,3,7625,12.0,52297,test,36
subj05,11,3,7631,36.0,624,test,53
subj05,11,3,7635,52.0,66855,test,38
subj05,11,3,7637,64.0,30992,test,10
subj05,11,3,7639,72.0,52958,test,37
subj05,11,3,7654,136.0,18321,test,55
subj05,11,3,7659,160.0,63481,test,55
subj05,11,3,7665,184.0,69203,test,5
subj05,11,3,7670,208.0,26763,test,38
subj05,11,3,7676,232.0,27793,test,20
subj05,11,3,7687,280.0,7010,test,55
subj05,11,4,7689,16.0,35566,test,22
subj05,11,4,7693,32.0,57043,test,20
subj05,11,4,7697,52.0,12755,test,18
subj05,11,4,7699,60.0,36966,test,3
subj05,11,4,7702,72.0,53807,test,5
subj05,11,4,7704,80.0,68455,test,3
subj05,11,4,7707,96.0,25699,test,5
subj05,11,4,7709,104.0,39997,shared1000,22
subj05,11,4,7715,132.0,3971,test,30
subj05,11,4,7717,140.0,45982,shared1000,23
subj05,11,4,7719,148.0,69006,test,5
subj05,11,4,7728,188.0,57855,test,53
subj05,11,4,7730,196.0,61154,test,22
subj05,11,4,7735,216.0,69095,test,4
subj05,11,4,7738,228.0,39997,shared1000,22
subj05,11,4,7741,244.0,67014,test,53
subj05,11,4,7744,256.0,32905,test,55
subj05,11,4,7747,268.0,22154,test,25
subj05,11,4,7749,276.0,25699,test,5
subj05,11,5,7752,20.0,20735,test,74
subj05,11,5,7758,44.0,29115,test,23
subj05,11,5,7766,80.0,54449,test,20
subj05,11,5,7771,100.0,15054,test,59
subj05,11,5,7773,112.0,66147,test,11
subj05,11,5,7777,128.0,71601,test,36
subj05,11,5,7779,136.0,40641,test,23
subj05,11,5,7785,164.0,69335,test,53
subj05,11,5,7787,172.0,50755,shared1000,23
subj05,11,5,7794,204.0,51439,test,10
subj05,11,5,7798,220.0,19251,test,31
subj05,11,5,7800,228.0,69700,test,6
subj05,11,5,7804,248.0,19249,test,20
subj05,11,6,7814,16.0,36759,shared1000,30
subj05,11,6,7817,28.0,71089,test,6
subj05,11,6,7819,36.0,11837,shared1000,3
subj05,11,6,7827,72.0,10959,test,38
subj05,11,6,7829,80.0,53820,test,6
subj05,11,6,7838,120.0,3985,test,74
subj05,11,6,7842,136.0,10959,test,38
subj05,11,6,7844,144.0,59463,test,59
subj05,11,6,7846,156.0,57435,shared1000,38
subj05,11,6,7852,180.0,61954,test,31
subj05,11,6,7855,192.0,63481,test,55
subj05,11,6,7857,200.0,59463,test,59
subj05,11,6,7860,216.0,12554,test,20
subj05,11,6,7866,240.0,1125,test,5
subj05,11,6,7868,252.0,68518,test,61
subj05,11,6,7871,264.0,24944,test,59
subj05,11,6,7873,272.0,40641,test,23
subj05,11,7,7875,12.0,32057,test,4
subj05,11,7,7877,20.0,18321,test,55
subj05,11,7,7880,32.0,57500,test,33
subj05,11,7,7882,40.0,29115,test,23
subj05,11,7,7884,48.0,52297,test,36
subj05,11,7,7889,72.0,33822,test,10
subj05,11,7,7892,84.0,68518,test,61
subj05,11,7,7896,104.0,38754,test,25
subj05,11,7,7898,112.0,12308,shared1000,23
subj05,11,7,7907,152.0,27243,test,30
subj05,11,7,7909,160.0,42139,test,53
subj05,11,7,7913,176.0,3951,shared1000,74
subj05,11,7,7915,184.0,1195,test,36
subj05,11,7,7917,192.0,11705,test,38
subj05,11,7,7920,208.0,7117,test,31
subj05,11,7,7923,220.0,10836,test,55
subj05,11,7,7936,276.0,59639,test,36
subj05,11,8,7938,12.0,60355,test,20
subj05,11,8,7940,20.0,72519,test,36
subj05,11,8,7945,40.0,55963,test,38
subj05,11,8,7950,64.0,54361,shared1000,74
subj05,11,8,7952,72.0,29115,test,23
subj05,11,8,7956,88.0,44710,test,53
subj05,11,8,7958,96.0,21331,test,4
subj05,11,8,7961,112.0,11705,test,38
subj05,11,8,7964,124.0,9257,test,4
subj05,11,8,7970,152.0,59008,test,37
subj05,11,8,7972,160.0,24183,test,17
subj05,11,8,7977,180.0,17818,test,22
subj05,11,8,7981,200.0,72910,test,3
subj05,11,8,7983,208.0,66147,test,11
subj05,11,8,7986,220.0,1125,test,5
subj05,11,9,8002,20.0,63488,test,53
subj05,11,9,8004,28.0,41585,test,6
subj05,11,9,8007,40.0,17383,test,23
subj05,11,9,8013,68.0,53141,test,38
subj05,11,9,8015,76.0,19152,test,38
subj05,11,9,8021,104.0,22928,test,36
subj05,11,9,8023,112.0,67295,shared1000,38
subj05,11,9,8025,120.0,56081,test,36
subj05,11,9,8027,128.0,19993,test,20
subj05,11,9,8032,152.0,54643,shared1000,5
subj05,11,9,8038,176.0,72519,test,36
subj05,11,9,8045,208.0,25508,test,6
subj05,11,9,8050,228.0,15192,test,17
subj05,11,9,8062,280.0,50369,test,4
subj05,11,10,8079,80.0,24944,test,59
subj05,11,10,8082,92.0,35846,test,10
subj05,11,10,8091,132.0,33822,test,10
subj05,11,10,8093,144.0,42139,test,53
subj05,11,10,8099,168.0,59186,test,20
subj05,11,10,8101,176.0,21628,test,22
subj05,11,10,8105,196.0,4249,shared1000,4
subj05,11,10,8110,216.0,61120,test,5
subj05,11,10,8112,224.0,46816,test,38
subj05,11,11,8125,12.0,19220,test,33
subj05,11,11,8130,32.0,37366,test,19
subj05,11,11,8134,52.0,4295,test,38
subj05,11,11,8143,92.0,50608,test,37
subj05,11,11,8150,120.0,39944,test,19
subj05,11,11,8155,144.0,69505,test,6
subj05,11,11,8161,168.0,57855,test,53
subj05,11,11,8165,188.0,19200,shared1000,6
subj05,11,11,8170,208.0,72418,test,38
subj05,11,11,8179,248.0,21331,test,4
subj05,11,11,8181,256.0,25640,test,10
subj05,11,11,8183,264.0,32057,test,4
subj05,11,11,8185,272.0,34171,test,22
subj05,11,12,8188,12.0,44068,test,38
subj05,11,12,8190,20.0,66386,test,74
subj05,11,12,8195,40.0,55341,test,37
subj05,11,12,8206,88.0,31400,test,6
subj05,11,12,8208,100.0,1153,test,11
subj05,11,12,8210,108.0,54685,test,37
subj05,11,12,8214,124.0,41137,shared1000,74
subj05,11,12,8221,156.0,61033,test,59
subj05,11,12,8223,164.0,59008,test,37
subj05,11,12,8228,184.0,50369,test,4
subj05,11,12,8231,196.0,55526,shared1000,4
subj05,11,12,8233,208.0,61550,test,74
subj05,11,12,8238,228.0,19991,test,25
subj05,11,12,8243,252.0,14027,test,38
subj05,11,12,8247,268.0,7832,test,53
subj05,11,12,8249,276.0,19991,test,25
subj05,12,1,8250,12.0,24944,test,59
subj05,12,1,8252,20.0,70770,test,61
subj05,12,1,8255,32.0,1195,test,36
subj05,12,1,8257,40.0,11225,test,5
subj05,12,1,8260,56.0,32731,test,37
subj05,12,1,8262,64.0,64189,test,30
subj05,12,1,8267,84.0,19991,test,25
subj05,12,1,8274,116.0,63342,test,5
subj05,12,1,8278,136.0,44710,test,53
subj05,12,1,8282,152.0,53039,test,33
subj05,12,1,8285,164.0,17719,test,25
subj05,12,1,8289,184.0,29430,test,61
subj05,12,1,8292,196.0,59008,test,37
subj05,12,1,8296,212.0,44369,shared1000,30
subj05,12,1,8302,236.0,66822,test,61
subj05,12,1,8304,248.0,55341,test,37
subj05,12,1,8307,260.0,66822,test,61
subj05,12,1,8310,272.0,40829,test,18
subj05,12,2,8313,12.0,31725,test,11
subj05,12,2,8315,20.0,61783,test,74
subj05,12,2,8322,48.0,19523,test,23
subj05,12,2,8325,64.0,15909,test,20
subj05,12,2,8328,76.0,70455,test,4
subj05,12,2,8331,88.0,18801,test,18
subj05,12,2,8336,112.0,6486,test,30
subj05,12,2,8339,124.0,20952,test,5
subj05,12,2,8344,144.0,448,test,59
subj05,12,2,8346,156.0,25198,test,23
subj05,12,2,8349,168.0,61783,test,74
subj05,12,2,8356,196.0,58312,test,6
subj05,12,2,8359,212.0,21331,test,4
subj05,12,2,8364,232.0,26338,test,18
subj05,12,2,8366,240.0,52162,test,6
subj05,12,2,8370,260.0,48005,test,38
subj05,12,2,8374,276.0,48672,test,74
subj05,12,3,8376,16.0,66018,test,4
subj05,12,3,8379,28.0,67881,test,5
subj05,12,3,8387,60.0,48660,test,36
subj05,12,3,8397,108.0,30088,test,36
subj05,12,3,8399,116.0,66861,test,30
subj05,12,3,8401,124.0,57153,test,53
subj05,12,3,8409,160.0,448,test,59
subj05,12,3,8411,168.0,58741,test,6
subj05,12,3,8413,176.0,52162,test,6
subj05,12,3,8419,200.0,48124,test,59
subj05,12,3,8421,212.0,32199,test,6
subj05,12,3,8423,220.0,62300,test,3
subj05,12,3,8425,228.0,19200,shared1000,6
subj05,12,3,8431,256.0,16233,test,5
subj05,12,3,8433,264.0,56955,test,4
subj05,12,3,8435,272.0,42090,test,36
subj05,12,4,8440,20.0,33551,test,20
subj05,12,4,8443,32.0,63693,test,5
subj05,12,4,8447,48.0,16919,test,74
subj05,12,4,8452,72.0,54408,test,11
subj05,12,4,8456,88.0,25903,test,36
subj05,12,4,8459,100.0,35798,shared1000,22
subj05,12,4,8462,116.0,16233,test,5
subj05,12,4,8468,140.0,5253,test,25
subj05,12,4,8474,168.0,63873,test,6
subj05,12,4,8478,184.0,44068,test,38
subj05,12,4,8483,208.0,58741,test,6
subj05,12,4,8486,220.0,34445,test,36
subj05,12,4,8491,244.0,15909,test,20
subj05,12,4,8495,260.0,63797,test,38
subj05,12,4,8497,268.0,65386,test,6
subj05,12,4,8499,276.0,72370,test,31
subj05,12,5,8500,12.0,64372,test,30
subj05,12,5,8503,24.0,64432,test,37
subj05,12,5,8505,32.0,62816,test,10
subj05,12,5,8509,48.0,33185,test,33
subj05,12,5,8511,60.0,13988,test,5
subj05,12,5,8513,68.0,57511,test,30
subj05,12,5,8518,88.0,72041,test,19
subj05,12,5,8520,100.0,69505,test,6
subj05,12,5,8526,124.0,56955,test,4
subj05,12,5,8530,144.0,12821,test,59
subj05,12,5,8535,164.0,66821,test,20
subj05,12,5,8538,176.0,38960,test,53
subj05,12,5,8542,196.0,25198,test,23
subj05,12,5,8546,212.0,70849,test,38
subj05,12,5,8548,220.0,67552,test,59
subj05,12,5,8551,236.0,15550,test,3
subj05,12,5,8554,248.0,56955,test,4
subj05,12,5,8557,260.0,44628,test,4
subj05,12,5,8561,276.0,71487,test,33
subj05,12,6,8563,12.0,57511,test,30
subj05,12,6,8569,36.0,72526,test,37
subj05,12,6,8571,44.0,20080,shared1000,18
subj05,12,6,8573,56.0,51057,test,74
subj05,12,6,8577,72.0,63427,test,38
subj05,12,6,8581,88.0,71155,test,74
subj05,12,6,8584,104.0,49214,test,19
subj05,12,6,8586,112.0,59741,test,20
subj05,12,6,8588,120.0,16324,test,23
subj05,12,6,8590,128.0,32467,test,17
subj05,12,6,8592,140.0,43005,test,10
subj05,12,6,8595,152.0,34365,test,30
subj05,12,6,8600,172.0,25138,test,74
subj05,12,6,8605,192.0,41194,test,36
subj05,12,6,8608,208.0,31725,test,11
subj05,12,6,8620,260.0,48912,test,53
subj05,12,6,8624,276.0,65797,test,6
subj05,12,7,8630,32.0,18017,test,36
subj05,12,7,8635,52.0,59194,shared1000,20
subj05,12,7,8637,64.0,19199,shared1000,6
subj05,12,7,8641,80.0,71155,test,74
subj05,12,7,8643,88.0,48679,shared1000,38
subj05,12,7,8645,96.0,58091,test,31
subj05,12,7,8650,120.0,24163,test,5
subj05,12,7,8652,128.0,72944,test,38
subj05,12,7,8654,136.0,8923,test,17
subj05,12,7,8656,144.0,31782,shared1000,37
subj05,12,7,8661,168.0,20080,shared1000,18
subj05,12,7,8664,180.0,35743,shared1000,23
subj05,12,7,8666,188.0,40859,test,20
subj05,12,7,8672,216.0,72944,test,38
subj05,12,7,8674,224.0,69261,test,3
subj05,12,7,8677,236.0,3543,test,31
subj05,12,7,8679,248.0,71499,test,37
subj05,12,7,8683,264.0,41745,test,74
subj05,12,7,8686,276.0,61951,test,17
subj05,12,8,8689,16.0,35798,shared1000,22
subj05,12,8,8691,24.0,33185,test,33
subj05,12,8,8693,32.0,43005,test,10
subj05,12,8,8697,52.0,55959,test,22
subj05,12,8,8701,68.0,13084,test,33
subj05,12,8,8703,76.0,24163,test,5
subj05,12,8,8707,92.0,48527,test,6
subj05,12,8,8712,116.0,576,test,23
subj05,12,8,8714,124.0,40859,test,20
subj05,12,8,8717,136.0,13988,test,5
subj05,12,8,8720,148.0,72022,test,38
subj05,12,8,8722,160.0,61710,test,37
subj05,12,8,8731,196.0,11622,test,20
subj05,12,8,8733,208.0,448,test,59
subj05,12,8,8735,216.0,27560,test,61
subj05,12,8,8739,232.0,52769,test,4
subj05,12,8,8743,252.0,24497,test,61
subj05,12,8,8745,260.0,72909,test,6
subj05,12,8,8747,268.0,41745,test,74
subj05,12,8,8749,276.0,71209,test,5
subj05,12,9,8753,24.0,49214,test,19
subj05,12,9,8755,32.0,72858,test,61
subj05,12,9,8758,44.0,21393,test,61
subj05,12,9,8761,56.0,57926,test,18
subj05,12,9,8763,68.0,3124,test,11
subj05,12,9,8765,76.0,37427,test,23
subj05,12,9,8767,84.0,72370,test,31
subj05,12,9,8773,112.0,16324,test,23
subj05,12,9,8781,144.0,34523,test,25
subj05,12,9,8794,204.0,69261,test,3
subj05,12,9,8796,212.0,71089,test,6
subj05,12,9,8799,224.0,27277,test,55
subj05,12,9,8805,252.0,44530,test,37
subj05,12,9,8807,260.0,9627,test,3
subj05,12,9,8809,268.0,27560,test,61
subj05,12,10,8813,12.0,71526,test,61
subj05,12,10,8823,52.0,44628,test,4
subj05,12,10,8825,64.0,62300,test,3
subj05,12,10,8829,80.0,47928,test,25
subj05,12,10,8831,88.0,26109,test,25
subj05,12,10,8834,104.0,60162,test,37
subj05,12,10,8838,120.0,1480,test,55
subj05,12,10,8842,136.0,49766,test,53
subj05,12,10,8845,148.0,34376,test,22
subj05,12,10,8848,164.0,30638,test,25
subj05,12,10,8853,184.0,2541,test,20
subj05,12,10,8855,192.0,23493,test,61
subj05,12,10,8859,212.0,71499,test,37
subj05,12,10,8871,264.0,15186,test,4
subj05,12,10,8873,272.0,69261,test,3
subj05,12,11,8877,20.0,18017,test,36
subj05,12,11,8882,40.0,21393,test,61
subj05,12,11,8892,84.0,13988,test,5
subj05,12,11,8895,100.0,38829,shared1000,6
subj05,12,11,8898,112.0,36080,test,18
subj05,12,11,8902,128.0,576,test,23
subj05,12,11,8906,148.0,52956,test,61
subj05,12,11,8908,156.0,63737,test,30
subj05,12,11,8911,168.0,43005,test,10
subj05,12,11,8913,176.0,32467,test,17
subj05,12,11,8919,204.0,72309,test,38
subj05,12,11,8921,212.0,72309,test,38
subj05,12,11,8927,240.0,22858,test,20
subj05,12,11,8929,248.0,71209,test,5
subj05,12,11,8932,260.0,60162,test,37
subj05,12,11,8934,268.0,35259,test,36
subj05,12,12,8938,12.0,61951,test,17
subj05,12,12,8940,20.0,64351,test,37
subj05,12,12,8942,28.0,60673,test,59
subj05,12,12,8944,36.0,10409,test,3
subj05,12,12,8947,48.0,30638,test,25
subj05,12,12,8949,60.0,64855,test,23
subj05,12,12,8954,80.0,57838,shared1000,17
subj05,12,12,8956,88.0,46338,test,19
subj05,12,12,8959,104.0,7543,test,38
subj05,12,12,8961,112.0,45975,test,6
subj05,12,12,8965,128.0,51057,test,74
subj05,12,12,8968,144.0,50596,test,30
subj05,12,12,8971,156.0,64279,test,37
subj05,12,12,8973,164.0,67406,test,31
subj05,12,12,8976,176.0,62237,test,22
subj05,12,12,8978,188.0,58451,test,3
subj05,12,12,8980,196.0,26494,test,74
subj05,12,12,8983,208.0,6932,test,25
subj05,12,12,8985,216.0,65754,test,55
subj05,12,12,8994,256.0,67406,test,31
subj05,12,12,8996,264.0,44646,test,18
subj05,12,12,8999,276.0,31733,test,6
subj05,13,1,9002,20.0,47928,test,25
subj05,13,1,9004,28.0,65505,test,5
subj05,13,1,9007,40.0,21006,test,22
subj05,13,1,9009,52.0,26598,shared1000,22
subj05,13,1,9016,80.0,38732,test,10
subj05,13,1,9021,104.0,5675,test,20
subj05,13,1,9025,120.0,5289,test,5
subj05,13,1,9033,156.0,57267,test,17
subj05,13,1,9035,164.0,21835,test,37
subj05,13,1,9037,172.0,63980,test,53
subj05,13,1,9039,180.0,54151,test,38
subj05,13,1,9043,200.0,52956,test,61
subj05,13,1,9048,220.0,34270,test,10
subj05,13,1,9050,228.0,29757,test,17
subj05,13,1,9053,240.0,32867,test,25
subj05,13,1,9055,252.0,59528,test,6
subj05,13,1,9057,260.0,45399,test,3
subj05,13,1,9059,268.0,529,test,36
subj05,13,2,9065,20.0,50748,test,33
subj05,13,2,9067,28.0,2205,test,30
subj05,13,2,9070,40.0,50389,test,61
subj05,13,2,9074,60.0,64709,test,6
subj05,13,2,9076,68.0,63980,test,53
subj05,13,2,9078,76.0,1004,test,53
subj05,13,2,9085,104.0,63392,test,61
subj05,13,2,9096,156.0,49345,test,33
subj05,13,2,9102,180.0,24656,test,36
subj05,13,2,9105,192.0,27679,test,38
subj05,13,2,9107,204.0,57101,test,18
subj05,13,2,9112,224.0,7543,test,38
subj05,13,2,9115,236.0,529,test,36
subj05,13,2,9119,256.0,62358,test,23
subj05,13,2,9121,264.0,29757,test,17
subj05,13,2,9124,276.0,59242,test,18
subj05,13,3,9128,24.0,44266,test,19
subj05,13,3,9132,40.0,26778,test,55
subj05,13,3,9136,60.0,10685,test,33
subj05,13,3,9139,72.0,4100,test,55
subj05,13,3,9142,84.0,34376,test,22
subj05,13,3,9146,104.0,72477,test,59
subj05,13,3,9156,148.0,783,test,36
subj05,13,3,9158,156.0,7732,test,3
subj05,13,3,9161,168.0,13728,test,38
subj05,13,3,9163,176.0,59186,test,20
subj05,13,3,9170,208.0,26778,test,55
subj05,13,3,9172,216.0,64078,test,4
subj05,13,3,9174,224.0,30007,test,5
subj05,13,3,9176,232.0,50067,test,11
subj05,13,3,9178,240.0,54151,test,38
subj05,13,4,9188,12.0,1937,test,5
subj05,13,4,9190,20.0,50389,test,61
subj05,13,4,9195,40.0,57292,test,20
subj05,13,4,9200,60.0,37766,test,11
subj05,13,4,9202,72.0,12173,test,3
subj05,13,4,9208,96.0,34702,test,74
subj05,13,4,9211,112.0,3008,test,11
subj05,13,4,9219,144.0,59137,test,23
subj05,13,4,9226,176.0,62472,test,33
subj05,13,4,9232,204.0,31323,test,33
subj05,13,4,9240,236.0,40253,test,18
subj05,13,4,9244,256.0,45399,test,3
subj05,13,4,9246,264.0,45431,test,17
subj05,13,5,9253,24.0,42008,test,19
subj05,13,5,9256,36.0,35121,test,10
subj05,13,5,9259,48.0,42167,test,53
subj05,13,5,9263,68.0,4908,test,55
subj05,13,5,9266,80.0,26284,test,53
subj05,13,5,9268,88.0,38732,test,10
subj05,13,5,9271,104.0,65505,test,5
subj05,13,5,9274,116.0,69933,test,4
subj05,13,5,9278,132.0,62472,test,33
subj05,13,5,9280,140.0,40253,test,18
subj05,13,5,9283,156.0,33431,test,18
subj05,13,5,9285,164.0,55323,test,6
subj05,13,5,9293,200.0,34334,test,22
subj05,13,5,9299,224.0,26454,test,18
subj05,13,5,9301,232.0,67406,test,31
subj05,13,5,9303,244.0,10685,test,33
subj05,13,5,9305,252.0,14948,test,22
subj05,13,5,9311,276.0,63154,test,61
subj05,13,6,9314,16.0,26778,test,55
subj05,13,6,9317,28.0,5144,test,74
subj05,13,6,9320,40.0,61801,shared1000,22
subj05,13,6,9324,60.0,1937,test,5
subj05,13,6,9330,84.0,51984,test,23
subj05,13,6,9341,132.0,31323,test,33
subj05,13,6,9343,140.0,40884,test,38
subj05,13,6,9353,184.0,59137,test,23
subj05,13,6,9357,204.0,13922,test,53
subj05,13,6,9361,220.0,45431,test,17
subj05,13,6,9364,232.0,35621,test,23
subj05,13,6,9366,240.0,4908,test,55
subj05,13,6,9368,252.0,31796,test,11
subj05,13,7,9375,12.0,19690,shared1000,20
subj05,13,7,9383,44.0,13996,test,37
subj05,13,7,9388,68.0,21977,test,33
subj05,13,7,9390,76.0,35121,test,10
subj05,13,7,9393,88.0,19643,test,74
subj05,13,7,9397,108.0,1937,test,5
subj05,13,7,9404,136.0,66017,test,10
subj05,13,7,9406,148.0,45975,test,6
subj05,13,7,9408,156.0,72760,test,36
subj05,13,7,9411,168.0,37771,test,6
subj05,13,7,9413,176.0,57490,test,19
subj05,13,7,9418,200.0,63392,test,61
subj05,13,7,9420,208.0,45486,test,53
subj05,13,7,9422,216.0,62472,test,33
subj05,13,7,9424,224.0,5289,test,5
subj05,13,7,9436,276.0,57267,test,17
subj05,13,8,9438,12.0,55323,test,6
subj05,13,8,9443,32.0,3009,test,22
subj05,13,8,9448,56.0,27767,test,36
subj05,13,8,9451,68.0,28687,test,10
subj05,13,8,9453,76.0,15392,test,36
subj05,13,8,9459,104.0,55687,test,5
subj05,13,8,9461,112.0,35621,test,23
subj05,13,8,9464,124.0,17051,test,36
subj05,13,8,9466,132.0,46436,test,30
subj05,13,8,9469,148.0,35647,test,25
subj05,13,8,9471,156.0,65171,test,18
subj05,13,8,9473,164.0,40884,test,38
subj05,13,8,9475,172.0,29954,test,53
subj05,13,8,9482,204.0,51096,test,37
subj05,13,8,9487,228.0,61029,test,6
subj05,13,8,9498,272.0,18974,test,36
subj05,13,9,9500,12.0,35807,test,17
subj05,13,9,9502,20.0,38090,test,22
subj05,13,9,9507,40.0,31536,test,6
subj05,13,9,9509,48.0,22389,test,53
subj05,13,9,9511,60.0,55404,test,31
subj05,13,9,9516,80.0,12437,test,6
subj05,13,9,9519,92.0,37931,test,37
subj05,13,9,9524,116.0,51273,test,61
subj05,13,9,9528,132.0,12348,test,36
subj05,13,9,9530,144.0,59962,test,11
subj05,13,9,9532,152.0,16702,shared1000,6
subj05,13,9,9534,160.0,64709,test,6
subj05,13,9,9539,184.0,32867,test,25
subj05,13,9,9541,192.0,49716,test,37
subj05,13,9,9543,200.0,60513,test,36
subj05,13,9,9547,216.0,57648,shared1000,38
subj05,13,9,9549,224.0,20190,test,25
subj05,13,9,9561,276.0,9371,test,4
subj05,13,10,9563,12.0,65171,test,18
subj05,13,10,9565,20.0,67640,test,33
subj05,13,10,9572,52.0,19643,test,74
subj05,13,10,9574,60.0,14027,test,38
subj05,13,10,9576,68.0,59186,test,20
subj05,13,10,9580,84.0,15392,test,36
subj05,13,10,9584,104.0,32867,test,25
subj05,13,10,9591,132.0,11952,shared1000,10
subj05,13,10,9599,168.0,57292,test,20
subj05,13,10,9602,180.0,31253,test,22
subj05,13,10,9604,188.0,27767,test,36
subj05,13,10,9606,196.0,53211,test,6
subj05,13,10,9610,216.0,35621,test,23
subj05,13,10,9612,224.0,12196,test,20
subj05,13,10,9616,244.0,38686,test,3
subj05,13,10,9618,252.0,21142,test,53
subj05,13,10,9622,268.0,28633,test,36
subj05,13,10,9624,276.0,67914,test,30
subj05,13,11,9627,20.0,28059,test,37
subj05,13,11,9629,28.0,35647,test,25
subj05,13,11,9633,44.0,52907,test,22
subj05,13,11,9636,60.0,59528,test,6
subj05,13,11,9638,68.0,20518,test,17
subj05,13,11,9640,76.0,18986,test,4
subj05,13,11,9642,84.0,51507,test,20
subj05,13,11,9645,96.0,71727,test,17
subj05,13,11,9648,112.0,68207,test,36
subj05,13,11,9650,120.0,58054,test,30
subj05,13,11,9653,132.0,31323,test,33
subj05,13,11,9663,176.0,42954,test,23
subj05,13,11,9667,196.0,24822,test,19
